country,description,log_price_normalized,points_normalized,vfm_normalized,log_pxp_normalized,encoded_variety,acidity,aromas,black,cherry,dry,finish,flavors,fruit,oak,palate,rich,ripe,sweet,tannins,wine,adj_count,polarity,subjectivity,adj_embed_0,adj_embed_1,adj_embed_2,adj_embed_3,adj_embed_4,adj_embed_5,adj_embed_6,adj_embed_7,adj_embed_8,adj_embed_9,adj_embed_10,adj_embed_11,adj_embed_12,adj_embed_13,adj_embed_14,adj_embed_15,adj_embed_16,adj_embed_17,adj_embed_18,adj_embed_19,adj_embed_20,adj_embed_21,adj_embed_22,adj_embed_23,adj_embed_24,adj_embed_25,adj_embed_26,adj_embed_27,adj_embed_28,adj_embed_29,adj_embed_30,adj_embed_31,adj_embed_32,adj_embed_33,adj_embed_34,adj_embed_35,adj_embed_36,adj_embed_37,adj_embed_38,adj_embed_39
France,"Atypically dark in color, this brassy Châteauneuf blanc comes across as aromatically muted. Then it's very neutral in flavor, with ample breadth but lacking in richness and depth. It's something of a conundrum.",0.47847608181083434,0.2777777777777777,0.11516397771381795,0.4714248715917111,0.7115384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.02500000000000001,0.35,0.0016514286398887634,-0.042410653084516525,-0.0763755589723587,0.06867780536413193,0.031836409121751785,-0.03127656877040863,0.06179703772068024,0.057941850274801254,-0.02042049542069435,0.037444695830345154,0.06825216859579086,-0.13435177505016327,0.1390293538570404,-0.02445974387228489,0.16085807979106903,0.06304091215133667,-0.051458705216646194,-0.010948273353278637,0.016672523692250252,-0.12372958660125732,0.024888016283512115,-0.0654853954911232,0.1397085338830948,0.02283988706767559,-0.07635136693716049,-0.03766131028532982,0.02103450894355774,0.20225407183170319,-0.11634998768568039,0.05054333806037903,0.15592418611049652,0.05331883952021599,0.04417888820171356,-0.05321449413895607,0.10859143733978271,0.07650578767061234,0.19770650565624237,-0.11068996787071228,-0.15493856370449066,-0.20226211845874786
US,"Feels soft and cloyingly sweet in pineapple jam and buttered popcorn flavors, and is beginning to be tired and old. Drink up.",0.39912885255556074,0.11111111111111072,0.16217903812788614,0.386032131336391,0.14423076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.5024986150125038,0.0,0.0,0.0,0.0,0.0,0.8645780137792747,0.0,0.0,4,0.037499999999999985,0.475,0.022145245224237442,-0.06819739937782288,-0.10379258543252945,0.09716241806745529,0.030192675068974495,-0.03249862417578697,0.08983062207698822,0.10188482701778412,-0.03299891948699951,0.08273285627365112,0.10076113790273666,-0.2179492712020874,0.18537378311157227,-0.019384443759918213,0.27153143286705017,0.11122871190309525,-0.0682360902428627,0.01624239608645439,0.0159740149974823,-0.15987718105316162,0.0388452522456646,-0.07732819765806198,0.22230204939842224,0.041424576193094254,-0.09626370668411255,-0.05327706038951874,0.0347428098320961,0.3210929036140442,-0.18006587028503418,0.06913761794567108,0.28033536672592163,0.06776867061853409,0.09449882060289383,-0.10620835423469543,0.14194539189338684,0.10533061623573303,0.3271942138671875,-0.16510605812072754,-0.2492627203464508,-0.297290176153183
US,"Full and round, with snappy acidity that brings life and lift to the luscious fruit, this delicious wine is aimed at those who like a festival of green and yellow fruits in their glass. It has fine texture and length, with a defining mineral streak that elevates this well beyond just fruity. It has medium-term aging potential as well.",0.2989628796719753,0.6111111111111107,0.28868575379097944,0.3117710082023244,0.14423076923076925,0.6910957751658516,0.0,0.0,0.0,0.0,0.0,0.0,0.559268310940031,0.0,0.0,0.0,0.0,0.0,0.0,0.4578270262077103,10,0.19523809523809524,0.5357142857142857,0.01746067777276039,-0.052521876990795135,-0.10934245586395264,0.1066306084394455,0.017218900844454765,-0.033424314111471176,0.09553249925374985,0.09802506119012833,-0.03844763711094856,0.07571075856685638,0.09970326721668243,-0.2125922441482544,0.19634146988391876,-0.018070651218295097,0.265176385641098,0.10898137092590332,-0.07173609733581543,0.02232224866747856,0.018687885254621506,-0.17476871609687805,0.03611501306295395,-0.07235486060380936,0.21639123558998108,0.045502789318561554,-0.10126318037509918,-0.06237056851387024,0.020940283313393593,0.3158809542655945,-0.17927739024162292,0.059671033173799515,0.2576957643032074,0.08274338394403458,0.09718458354473114,-0.0973505973815918,0.1557920277118683,0.10191992670297623,0.3281565308570862,-0.17492124438285828,-0.2563849687576294,-0.30056896805763245
US,"This is an ultrarich, ripe Cabernet, marked by jammy blackberry, blueberry and cherry fruit flavors, with a milk chocolate sweetness and soft, intricate tannins. Made in the soft, modern style, it's best over the next six years.",0.4878691556714132,0.5555555555555554,0.11730347759499354,0.49339956215833713,0.11538461538461539,0.0,0.0,0.0,0.46891796906390387,0.0,0.0,0.3224841429789667,0.3948700906280507,0.0,0.0,0.0,0.5399330780475218,0.0,0.4781943104781037,0.0,8,0.25,0.31666666666666665,0.008140613324940205,-0.058838263154029846,-0.10948111116886139,0.11086080223321915,0.015797510743141174,-0.025011707097291946,0.09352831542491913,0.10763531923294067,-0.028946852311491966,0.08113051950931549,0.0982513502240181,-0.2233601212501526,0.19579443335533142,-0.014346363954246044,0.27886804938316345,0.12045193463563919,-0.07265758514404297,0.009502417407929897,0.0074397907592356205,-0.16568158566951752,0.03762137517333031,-0.07175698131322861,0.23651613295078278,0.04530344158411026,-0.0892104059457779,-0.06446731090545654,0.027160506695508957,0.32235008478164673,-0.1752537190914154,0.062401771545410156,0.2842216193675995,0.08281788975000381,0.09647572040557861,-0.10991565883159637,0.1578151285648346,0.10643729567527771,0.34160512685775757,-0.1710156947374344,-0.2536869943141937,-0.3216964900493622
US,"A bit rugged and hot in the mouth. Offers a good array of plummy cherry flavor, with bright, zingy acidity and a touch of smoky oak.",0.2256871994234474,0.22222222222222143,0.37037574925404665,0.22243163100832875,0.6346153846153847,0.5655380842623775,0.0,0.0,0.5434836287218803,0.0,0.0,0.0,0.0,0.6203162262589439,0.0,0.0,0.0,0.0,0.0,0.0,7,0.4375,0.5625,0.00981978140771389,-0.041864313185214996,-0.0928490087389946,0.09599371254444122,0.02860148251056671,-0.02861771360039711,0.07805359363555908,0.0881040021777153,-0.033494818955659866,0.059609394520521164,0.07761590927839279,-0.1826828271150589,0.15933039784431458,-0.0065221465192735195,0.21989946067333221,0.08908715099096298,-0.05576047673821449,0.0162289310246706,0.01811942830681801,-0.14728446304798126,0.025643562898039818,-0.06742306798696518,0.18373967707157135,0.0434686578810215,-0.09213103353977203,-0.048362039029598236,0.017640909180045128,0.2684513032436371,-0.1503806859254837,0.05502210929989815,0.23469336330890656,0.05230714753270149,0.0867118388414383,-0.0793529823422432,0.14435730874538422,0.09048523008823395,0.29110288619995117,-0.1455984264612198,-0.2189035415649414,-0.24179205298423767
US,"From the steep Sonoma slopes of Mount St. Helena comes this tannic, concentrated young 100% Cabernet. Dramatic in structure and flavor, with massively packed blackberries, dark chocolate and pain grillé. The wine was aged in 49% new oak, which adds smoky, spice overtones. Drink now and through 2013.",0.43652419118256935,0.7222222222222214,0.1558144754561538,0.4507082010541823,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8559918686806711,0.0,0.0,0.0,0.0,0.0,0.516989284949478,8,-0.07449494949494949,0.5424242424242424,0.024416279047727585,-0.06089325249195099,-0.10400060564279556,0.10419001430273056,0.02152351289987564,-0.0202427227050066,0.08837849646806717,0.10516422986984253,-0.03080459125339985,0.07017920911312103,0.10118583589792252,-0.2177436649799347,0.1944781243801117,-0.010279410518705845,0.25351154804229736,0.11112600564956665,-0.06975952535867691,0.002766231307759881,0.01208998542279005,-0.1765785813331604,0.04913857579231262,-0.08100342005491257,0.2227274626493454,0.049652282148599625,-0.10192567110061646,-0.060934700071811676,0.021552270278334618,0.32453712821006775,-0.17737054824829102,0.066140316426754,0.27018600702285767,0.08045049756765366,0.09452134370803833,-0.09265501797199249,0.1644551157951355,0.10063989460468292,0.3357214629650116,-0.18093997240066528,-0.2565290331840515,-0.30433470010757446
France,"Lightly fruity and fresh, a wine that has some crisp acidity although without much definition. The aftertaste is clean, bringing out attractive citrus and red currant fruits. Screwcap.",0.15949202727027811,0.22222222222222143,0.49874574212458084,0.15795186442067854,0.06730769230769232,0.8336632799340609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5522730626144858,6,0.33095238095238094,0.5023809523809524,0.015194007195532322,-0.06980744749307632,-0.1406342089176178,0.12761665880680084,0.033773038536310196,-0.0343639999628067,0.11234315484762192,0.12308549135923386,-0.04665547236800194,0.08834052085876465,0.11774160712957382,-0.2697460949420929,0.23981350660324097,-0.019885387271642685,0.31834760308265686,0.12214522808790207,-0.0909440740942955,0.012577029876410961,0.010618019849061966,-0.21693962812423706,0.04524342343211174,-0.0882638469338417,0.27974823117256165,0.062336232513189316,-0.12706588208675385,-0.07653483748435974,0.035841234028339386,0.40135517716407776,-0.22444982826709747,0.0772116407752037,0.32596346735954285,0.090329110622406,0.11487074941396713,-0.12076472491025925,0.19511647522449493,0.13248658180236816,0.4228856563568115,-0.21851982176303864,-0.3142745792865753,-0.3779468238353729
US,"From one of the Russian River's premier Sauvignon Blanc producers, although recent vintages have slipped in quality. The '09 is a good wine, dry and crisp, with citrus, gooseberry and spice flavors. But it's missing the richness of earlier vintages.",0.4057988371578959,0.3888888888888884,0.16760355643406,0.40580584473284786,0.7980769230769231,0.0,0.0,0.0,0.0,0.7451071960204126,0.0,0.47104315003934244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4721584662373553,5,0.09761904761904762,0.3452380952380953,0.017622914165258408,-0.05650435760617256,-0.09845028817653656,0.1007164940237999,0.02140778675675392,-0.025444546714425087,0.07856446504592896,0.08090200275182724,-0.034499965608119965,0.06522168964147568,0.08126126974821091,-0.1885950267314911,0.17034177482128143,-0.01658562198281288,0.2430754154920578,0.09769956022500992,-0.07168718427419662,0.013817233964800835,0.02456701174378395,-0.15847331285476685,0.02354777604341507,-0.05515464395284653,0.2087527960538864,0.05071083456277847,-0.08665358275175095,-0.0651705339550972,0.02194695919752121,0.30278071761131287,-0.15276649594306946,0.04096529632806778,0.23549604415893555,0.0635596439242363,0.08511345088481903,-0.0858687311410904,0.15540462732315063,0.08542340993881226,0.2977098822593689,-0.15678800642490387,-0.23759135603904724,-0.2658076882362366
Spain,"Apple and nectarine aromas are clean and snappy, with a hint of yeast-based vanilla. A fresh, citric palate delivers lime, green apple, pineapple and nectarine flavors, while the finish is clean as a new razor, with nothing off, bitter or pithy.",0.19496184539877393,0.44444444444444375,0.4463498266672199,0.20292764082694137,0.9423076923076924,0.0,0.5305339760524816,0.0,0.0,0.0,0.5077581535985045,0.33807496102005996,0.0,0.0,0.5885751255697673,0.0,0.0,0.0,0.0,0.0,9,0.14494949494949497,0.5257575757575758,0.016532843932509422,-0.06651754677295685,-0.12287206202745438,0.11383678019046783,0.029087381437420845,-0.03991715610027313,0.11354181170463562,0.11315398663282394,-0.03753344714641571,0.07698849588632584,0.10973478853702545,-0.23635652661323547,0.21292416751384735,-0.015921276062726974,0.2800976037979126,0.11605072021484375,-0.07473407685756683,0.008716877549886703,0.01664011925458908,-0.18697260320186615,0.04388567805290222,-0.08540628105401993,0.2546842396259308,0.045672133564949036,-0.11994951218366623,-0.06782731413841248,0.029313964769244194,0.3520718216896057,-0.20137731730937958,0.06461343169212341,0.2918180227279663,0.07762284576892853,0.10606199502944946,-0.10552220791578293,0.16716331243515015,0.10933202505111694,0.36976316571235657,-0.19516855478286743,-0.2871629297733307,-0.3333759307861328
US,"Dull and dusty on the nose, this burly Zin opens up in the glass, offering a slight sweetness of blackberry and vanilla amid its soft texture and structure.",0.2989628796719753,0.33333333333333304,0.2720143261454555,0.29910020687941485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-0.18958333333333333,0.4041666666666667,0.006914003286510706,-0.04578598588705063,-0.08616222441196442,0.0830446258187294,0.006253440864384174,-0.023604337126016617,0.07505551725625992,0.0827455073595047,-0.023699630051851273,0.05580609291791916,0.0706176906824112,-0.15217161178588867,0.13902825117111206,-0.02032148838043213,0.20111851394176483,0.08359798043966293,-0.051331229507923126,-0.0029801330529153347,0.015279377810657024,-0.128068208694458,0.021714890375733376,-0.05328919738531113,0.1647150218486786,0.03382240980863571,-0.07356424629688263,-0.04603690654039383,0.013072291389107704,0.24190358817577362,-0.13748495280742645,0.054842106997966766,0.20476293563842773,0.051866572350263596,0.06374730169773102,-0.07181531935930252,0.11635061353445053,0.0768636018037796,0.2479245662689209,-0.13622398674488068,-0.19187314808368683,-0.23295840620994568
US,"Classic Lodi Cab, from a vintage that wasn't too hot or too cool. The wine is soft and lush, with milk chocolate and cassis flavors and the vanillins and sweet char of oak. Easy and delicious, it's a wine to drink now.",0.5259537559924657,0.44444444444444375,0.0946755466483231,0.5254812566146776,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.3052285539252468,0.0,0.5065710247676032,0.0,0.0,0.0,0.5251634313357133,0.0,0.6119025225657291,7,0.34375,0.6000000000000001,0.019917991012334824,-0.07142699509859085,-0.13344420492649078,0.13633976876735687,0.027513038367033005,-0.031026406213641167,0.11469758301973343,0.1325390636920929,-0.05118413642048836,0.09545733779668808,0.1295345276594162,-0.27592208981513977,0.23699592053890228,-0.023133818060159683,0.333972305059433,0.1388285905122757,-0.08541407436132431,0.02223077043890953,0.03215653821825981,-0.21421556174755096,0.04049330949783325,-0.08927285671234131,0.2683895230293274,0.055836375802755356,-0.12624911963939667,-0.07469535619020462,0.02028961107134819,0.39877012372016907,-0.21944978833198547,0.08315800130367279,0.33434340357780457,0.09388626366853714,0.10783742368221283,-0.1262136846780777,0.19610024988651276,0.13377824425697327,0.42036670446395874,-0.2155553251504898,-0.3207089602947235,-0.3716942369937897
US,"This late-disgorged wine has been released at the age of 11 years. It's a beautiful wine, notable especially for the ultrafine feeling of the mousse, or bubbles. So refined and silky. Rich too are the flavors, in limes, strawberries, toasty lees and minerals. A spectacular sparkling wine that has many years of development ahead.",0.4878691556714132,0.833333333333333,0.12463890575902403,0.5055257703553495,0.8173076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.27562869501265924,0.0,0.0,0.0,0.48687424150795483,0.0,0.0,0.0,0.8288439512005092,9,0.4708333333333334,0.775,0.010511403903365135,-0.04489196836948395,-0.07638440281152725,0.07631659507751465,0.024015391245484352,-0.02140231616795063,0.06656736880540848,0.07521095871925354,-0.01635068655014038,0.05349351093173027,0.06531932204961777,-0.16185851395130157,0.14722734689712524,-0.006406595464795828,0.18844245374202728,0.07707547396421432,-0.0628492459654808,0.009696699678897858,0.013087085448205471,-0.12433794885873795,0.02897610515356064,-0.05541062727570534,0.15754929184913635,0.029336852952837944,-0.07424091547727585,-0.04763565957546234,0.01336606964468956,0.228104829788208,-0.1314297765493393,0.042411983013153076,0.19220124185085297,0.056532442569732666,0.07034771889448166,-0.06741210073232651,0.11617600917816162,0.07032163441181183,0.24604518711566925,-0.1270800232887268,-0.18473821878433228,-0.2144996076822281
US,"Lots of zesty acidity in this Pinot Noir, giving the pomegranate, rhubarb, red cherry and licorice flavors a bright edge. The wine is very dry and complexly layered. Interesting now, if a bit primary in fruit, and balanced enough to develop additional nuances over the next six years.",0.5139458999393303,0.6666666666666661,0.10577637619437413,0.5237466356764726,0.6346153846153847,0.46896292536295164,0.0,0.0,0.45067463978966693,0.4902670145311848,0.0,0.3099378453443721,0.37950760601639016,0.0,0.0,0.0,0.0,0.0,0.0,0.31067170316453335,10,0.15166666666666667,0.435,0.013880297541618347,-0.05428984761238098,-0.10564414411783218,0.09406282752752304,0.02442953735589981,-0.024066776037216187,0.08223453164100647,0.09332586824893951,-0.0353577621281147,0.0705173909664154,0.08166538178920746,-0.2005382776260376,0.178141787648201,-0.011698607355356216,0.25166845321655273,0.09251904487609863,-0.07348039001226425,0.01588725484907627,0.01576472446322441,-0.1612907350063324,0.02951105497777462,-0.08017607778310776,0.21742841601371765,0.04232542961835861,-0.09279783070087433,-0.060611315071582794,0.02153024449944496,0.29867807030677795,-0.16774983704090118,0.05930520221590996,0.25551819801330566,0.06836846470832825,0.08680494129657745,-0.09053734689950943,0.14039891958236694,0.09433013945817947,0.30826711654663086,-0.15851861238479614,-0.23360562324523926,-0.28246650099754333
US,"Butterscotch and pineapple and peach jam flavors mark this Chardonnay. Fortunately, it's balanced with crisp acidity and a certain minerality. It's an obvious crowd pleaser, and would score higher except for the seemingly sweet finish.",0.21083699175912196,0.2777777777777777,0.4009400332708405,0.21061762105872495,0.14423076923076925,0.5188171719718406,0.0,0.0,0.0,0.0,0.5149847169666505,0.3428865432894543,0.0,0.0,0.0,0.0,0.0,0.5899561863299085,0.0,0.0,4,0.24404761904761907,0.5563492063492064,0.015070691704750061,-0.054190050810575485,-0.09936413168907166,0.09029258042573929,0.03490997850894928,-0.024349717423319817,0.07705746591091156,0.10256791114807129,-0.029573075473308563,0.060800209641456604,0.10209514200687408,-0.20291253924369812,0.17054720222949982,-0.01668097823858261,0.2428114414215088,0.09770207107067108,-0.06948801875114441,0.018310200423002243,0.024461906403303146,-0.14310592412948608,0.03959974646568298,-0.06730587035417557,0.20406028628349304,0.04364705830812454,-0.09584039449691772,-0.05419956147670746,0.03687738999724388,0.2991643249988556,-0.15313412249088287,0.052877277135849,0.241427481174469,0.0610281303524971,0.07784131169319153,-0.09401088953018188,0.14213436841964722,0.09638623148202896,0.3196168541908264,-0.16533046960830688,-0.2370879054069519,-0.2707175016403198
Italy,"Fresh berries, young spice and raw notes of blueberry and raspberry color this bright blend of Montepulciano and Sangiovese from Central Italy. The wine is sharp and immediate in terms of the delivery of its easy tannins and bright, acidic finish.",0.11754013664201335,0.33333333333333304,0.6161125927490693,0.12236872472390337,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.6427989335417642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6346397762367916,0.4290010319983922,9,0.23469551282051282,0.5993589743589743,0.01943301409482956,-0.060849349945783615,-0.12323462963104248,0.11753901094198227,0.027171218767762184,-0.02167769894003868,0.11065742373466492,0.12401526421308517,-0.04376007243990898,0.09081792086362839,0.11523421853780746,-0.24970807135105133,0.21347740292549133,-0.02083028107881546,0.30510324239730835,0.11369115859270096,-0.08352076262235641,0.018632270395755768,0.025506500154733658,-0.2133733332157135,0.04577431455254555,-0.08574125170707703,0.26662570238113403,0.056895945221185684,-0.11907320469617844,-0.06650132685899734,0.022253282368183136,0.38433775305747986,-0.2051612287759781,0.07858772575855255,0.3244284391403198,0.09578687697649002,0.10935476422309875,-0.116312175989151,0.19412386417388916,0.11984658241271973,0.38672295212745667,-0.20103280246257782,-0.3070889711380005,-0.35771238803863525
US,"Made from Tempranillo, this is a really pleasant rosé that shows a balance rare in California. Totally dry, crisp and relatively low in alcohol, the wine manages to be long and deep in creamy, spicy cherry, raspberry and vanilla bean flavors. Great job.",0.11754013664201335,0.3888888888888884,0.6234480209130997,0.1249591546064246,0.8557692307692308,0.0,0.0,0.0,0.5650908294277452,0.6147348206941281,0.0,0.3886241173420362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3895442852140748,9,0.24583333333333332,0.5916666666666666,0.024607041850686073,-0.049986451864242554,-0.11138942837715149,0.11327023059129715,0.036924488842487335,-0.027309797704219818,0.09823460876941681,0.10848945379257202,-0.03231320157647133,0.0767657458782196,0.10557891428470612,-0.22231429815292358,0.19609645009040833,-0.021292421966791153,0.27622082829475403,0.10956113040447235,-0.07767060399055481,0.012671899050474167,0.01745198480784893,-0.1773809939622879,0.03574195131659508,-0.06872199475765228,0.23149067163467407,0.04293181002140045,-0.10202297568321228,-0.06774287670850754,0.03332298994064331,0.3357720673084259,-0.1802302598953247,0.05221066251397133,0.272463321685791,0.07469978928565979,0.09838206321001053,-0.09745299816131592,0.15968863666057587,0.10079184919595718,0.3456975817680359,-0.17926724255084991,-0.2632056474685669,-0.31052151322364807
US,"Pungent of baked plum and baking spice, this Shenandoah Barbera is soft and rustic, yet refined, with a jolt of mocha espresso on the finish. The expert acidity enveloping this wine should pair with Mediterrean-themed food.",0.3283771284011352,0.44444444444444375,0.24347284201631858,0.33291752373343897,0.038461538461538464,0.642275047347135,0.0,0.0,0.0,0.0,0.6375306203063742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42548498413810704,4,0.1,0.35,0.012788746505975723,-0.04325827211141586,-0.09481838345527649,0.10336357355117798,0.024731095880270004,-0.022721946239471436,0.08612001687288284,0.1035706102848053,-0.02877238765358925,0.06591002643108368,0.09267063438892365,-0.1918475329875946,0.17142724990844727,-0.018548287451267242,0.24615085124969482,0.09980911016464233,-0.06511151045560837,0.0028803986497223377,0.012808667495846748,-0.15033496916294098,0.02070700004696846,-0.06350930035114288,0.2042546570301056,0.03757394105195999,-0.07836122065782547,-0.058917611837387085,0.007811528630554676,0.29058966040611267,-0.16066673398017883,0.050099555402994156,0.24686618149280548,0.061996184289455414,0.08778415620326996,-0.08430372178554535,0.12915268540382385,0.08791523426771164,0.3094600737094879,-0.1445075422525406,-0.22880791127681732,-0.2796382009983063
US,"Big, bold and concentrated, this full-bodied wine was given the complete new-barrel, lees-stirring treatment. It has a deep gold color, with ripe pear and buttered toast aromas that transition to waves of pear and apple on the palate and lingering finish.",0.27703216391229124,0.6111111111111107,0.31902775210583295,0.2904013954834763,0.14423076923076925,0.0,0.46160632723805506,0.0,0.0,0.0,0.4417895685998365,0.0,0.0,0.0,0.512106696802885,0.0,0.49249647654964024,0.0,0.0,0.2948483125371275,8,0.06666666666666667,0.4333333333333333,0.022258341312408447,-0.07126346975564957,-0.13147112727165222,0.10964120924472809,0.02337808907032013,-0.03538554906845093,0.096873939037323,0.12195660173892975,-0.033175818622112274,0.07660484313964844,0.10240573436021805,-0.24197159707546234,0.21727657318115234,-0.008162177167832851,0.2983475625514984,0.12009182572364807,-0.08637794107198715,0.01054840162396431,0.02149423398077488,-0.18874800205230713,0.046795520931482315,-0.08585043251514435,0.2540602684020996,0.048463135957717896,-0.11326552927494049,-0.07587572187185287,0.023805588483810425,0.3676181435585022,-0.19839070737361908,0.07390054315328598,0.3111885190010071,0.08887907862663269,0.11179764568805695,-0.11916252225637436,0.1734023541212082,0.11595311015844345,0.37481796741485596,-0.19937226176261902,-0.2884576916694641,-0.34511709213256836
US,"If you like 'em big and oaky, then this one's for you. Aromas and flavors of wood-grilled peaches, roasted red apples, buttery toast and rich nuttiness all generously abound. The mouth is full and slightly fat, with moderate acidity and a medium-length, smoky finish.",0.3283771284011352,0.2777777777777777,0.23467032821948192,0.32514015357693915,0.14423076923076925,0.4535811154798526,0.47042593775723,0.0,0.0,0.0,0.4502305532583407,0.2997719990592424,0.0,0.0,0.0,0.5295212991542432,0.0,0.0,0.0,0.0,11,0.09305555555555556,0.37777777777777777,0.018028350546956062,-0.05355497822165489,-0.11390887945890427,0.10111772269010544,0.028971560299396515,-0.023790625855326653,0.09181683510541916,0.09876701980829239,-0.033333029597997665,0.07723250985145569,0.09507106989622116,-0.2142544835805893,0.1875317245721817,-0.011508048512041569,0.2591077387332916,0.09597081691026688,-0.0696432814002037,0.01674353890120983,0.016732700169086456,-0.17314904928207397,0.03706353157758713,-0.07514471560716629,0.21383528411388397,0.045374494045972824,-0.09857633709907532,-0.055032454431056976,0.010739392600953579,0.31470680236816406,-0.16603615880012512,0.06278307735919952,0.26643094420433044,0.07394140958786011,0.0950409471988678,-0.09565284103155136,0.14639165997505188,0.09868090599775314,0.31792184710502625,-0.17459812760353088,-0.2461012899875641,-0.30028265714645386
US,"A mix of vineyards and AVAs go into this blended Syrah, which is co-fermented with 6% Viognier. The Viognier is definitely present, and the wine has a top end of grapefruit and citrus, adding scent, flavor and acid. It's full, forward, acidic and a little hot, and delivers plenty of flavor up front. What's not quite there is the layering of flavors that some of the other Walter Dacon Syrahs express.",0.3703290190294001,0.44444444444444375,0.2004383301206728,0.3738005004254199,0.8365384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.7062701484232128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7079424252340392,7,0.13125,0.4625000000000001,0.016310153529047966,-0.054285045713186264,-0.09617219120264053,0.09347246587276459,0.02631181851029396,-0.020338265225291252,0.08026465028524399,0.11177174001932144,-0.031981807202100754,0.07701332867145538,0.08986496925354004,-0.21624252200126648,0.18085849285125732,-0.013414432294666767,0.2583262622356415,0.098861925303936,-0.0730733796954155,0.02188735641539097,0.02542823553085327,-0.1844397485256195,0.02841072902083397,-0.07724828273057938,0.2203495353460312,0.04772791266441345,-0.10220285505056381,-0.053127627819776535,0.009582526050508022,0.3180554509162903,-0.16922464966773987,0.06277503818273544,0.2684462368488312,0.07245634496212006,0.10122417658567429,-0.09852419793605804,0.15226313471794128,0.10143116861581802,0.3272910416126251,-0.17541027069091797,-0.2562909722328186,-0.29742661118507385
France,"A finely structured wine, its tannin fitting well into the rich texture, with berry fruits, dark plums and bitter coffee adding an extra dimension.",0.4584549069422533,0.44444444444444375,0.13197433392305458,0.4596896396665384,0.42307692307692313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8697263342376984,0.0,0.0,0.0,0.4935342982341302,5,0.17361111111111113,0.4583333333333333,0.018260719254612923,-0.06351824104785919,-0.12466432899236679,0.11363197863101959,0.026581082493066788,-0.027536606416106224,0.10334563255310059,0.10784053802490234,-0.02092032879590988,0.07295764982700348,0.0961872786283493,-0.22381296753883362,0.2159166783094406,-0.02300751581788063,0.28066039085388184,0.10889796912670135,-0.0834173932671547,0.006088694557547569,0.02175297774374485,-0.18805283308029175,0.041595228016376495,-0.0866541713476181,0.2374260127544403,0.04137744754552841,-0.11241372674703598,-0.06943110376596451,0.027994772419333458,0.3354877829551697,-0.19139212369918823,0.07258379459381104,0.27631527185440063,0.07465769350528717,0.09451432526111603,-0.10347628593444824,0.16553553938865662,0.10645419359207153,0.35320693254470825,-0.18161047995090485,-0.26850634813308716,-0.31187036633491516
US,"The aromas that greet you from the glass bring flowers, cherries, hints of cured meat and more. The wine is already drinking nicely, with an elegant mix of pie cherries and fruit pastry flavors.",0.3625283276957145,0.44444444444444375,0.20785807355095653,0.3661983371955251,0.6346153846153847,0.0,0.6424413545202993,0.0,0.0,0.0,0.0,0.4093862894572456,0.5012786046674161,0.0,0.0,0.0,0.0,0.0,0.0,0.4103556171288993,2,0.5333333333333333,0.8333333333333334,0.014862889423966408,-0.07385620474815369,-0.12358499318361282,0.12905582785606384,0.03696539252996445,-0.03342581167817116,0.11158661544322968,0.12210780382156372,-0.04853763431310654,0.08986222743988037,0.11261671781539917,-0.26125457882881165,0.237443208694458,-0.0267452634871006,0.339216411113739,0.13530121743679047,-0.08622486889362335,0.026281481608748436,0.038461312651634216,-0.2272777408361435,0.028631508350372314,-0.10413970053195953,0.27304530143737793,0.06253238022327423,-0.13931402564048767,-0.08394591510295868,0.014238116331398487,0.4068695902824402,-0.22609177231788635,0.07796978950500488,0.3168141841888428,0.09009424597024918,0.12320087850093842,-0.10861910134553909,0.17562448978424072,0.12473271787166595,0.40106552839279175,-0.23697787523269653,-0.317249059677124,-0.3803071975708008
