country,description,log_price_normalized,points_normalized,vfm_normalized,log_pxp_normalized,encoded_variety,acidity,aromas,black,cherry,dry,finish,flavors,fruit,oak,palate,rich,ripe,sweet,tannins,wine,adj_count,adjectives,polarity,subjectivity
US,"Soft and rich with pineapple, lemon candy and oak flavors, this simple Chardonnay has the benefit of acidity for balance. It's a nice, basic Chard at an everyday price.",0.1394708524016972,0.22222222222222143,0.5454257395320479,0.13845292298862533,0.14423076923076925,0.49982698295330036,0.0,0.0,0.0,0.0,0.0,0.33033591732572065,0.0,0.5482403333674322,0.0,0.5835098162889315,0.0,0.0,0.0,0.0,7,"['soft', 'rich', 'lemon', 'simple', 'nice', 'basic', 'everyday']",0.14583333333333334,0.5303571428571429
US,"Light ruby in color, this offers fresh raspberry and red cherry aromas, slightly softer flavors of ripe plum and a smooth texture. It is medium bodied and easy to enjoy.",0.06619517215316933,0.33333333333333304,0.7738242982757255,0.0723763407616893,0.6346153846153847,0.0,0.5420905161520314,0.0,0.5022964686222087,0.0,0.0,0.3454391959607747,0.0,0.0,0.0,0.0,0.5783665721682542,0.0,0.0,0.0,8,"['light', 'fresh', 'red', 'softer', 'ripe', 'smooth', 'bodied', 'easy']",0.23333333333333334,0.4
Italy,"Lasagna, meat-filled ravioli or mushroom risotto would make good pairing partners to this mild and crisp red. It offers notes of red berry, almond and cola.",0.41228090965766484,0.33333333333333304,0.1605009990053955,0.4095307440828482,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"['good', 'mild', 'crisp', 'red']",0.23055555555555554,0.2527777777777778
Italy,"Banfi presents an easy, no-fuss Chianti Classico that showcases Sangiovese typicity and personality. This is a profoundly food-friendly wine with built-in natural acidity that pairs it with butter or cream-based pasta dishes.",0.2527888823873867,0.3888888888888884,0.33981146523725275,0.25670209639446684,0.7692307692307693,0.8336632799340609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5522730626144858,4,"['easy', 'sangiovese', 'friendly', 'natural']",0.20555555555555557,0.7444444444444445
US,"Notable for its firm minerality and acidity and distinguished mouthfeel. Could be a little richer, but offers intricate raspberry, sour cherry candy, blueberry, cola and sandalwood flavors. Might blossom over the next few years. Drink now–2013.",0.5220203549659925,0.6666666666666661,0.10162083807189379,0.5316171258980547,0.6346153846153847,0.6509010193803977,0.0,0.0,0.6255176402717871,0.0,0.0,0.430180827883315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,"['notable', 'firm', 'distinguished', 'little', 'richer', 'intricate', 'sour', 'next', 'few']",-0.01964285714285715,0.2285714285714286
US,"As with its Momtazi vineyard bottling, Boedecker Cellars produced just two barrels of this Cherry Grove designate. It's a fragrant and focused effort, scented with rose petals and cherry candy, and carrying a spicy cinnamon streak into a textural, cola-laced finish.",0.4878691556714132,0.5555555555555554,0.11730347759499354,0.49339956215833713,0.6346153846153847,0.0,0.0,0.0,0.8885056445700261,0.0,0.45886568793842325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,"['fragrant', 'focused', 'scented', 'rose', 'spicy', 'textural']",0.6,0.95
US,"Given the diverse clonal make-up of the vines that go in to this Pinot, the aromas are somewhat muted and shy. Earthy, spicy fruit flavors are characterized by baked red raspberry and strawberry notes, with the wine taking on a denseness on the palate and finish.",0.4531650565750309,0.2777777777777777,0.13026842039653586,0.44675490156979203,0.6346153846153847,0.0,0.46779866249691415,0.0,0.0,0.0,0.44771606691931487,0.29809780660161855,0.36500990970114644,0.0,0.5189764820891578,0.0,0.0,0.0,0.0,0.29880363007504585,6,"['diverse', 'clonal', 'muted', 'shy', 'earthy', 'red']",-0.25,0.25
US,"This pleasing blend yields a spicy, fruity wine with sweet strawberry and cherry candy flavors. Though two thirds new oak was used, it is not prominent. Smooth and accessible, this delicious wine is accented with aromas of sweet straw.",0.3625283276957145,0.5555555555555554,0.21291698952615,0.3712376918768605,0.6923076923076923,0.0,0.3190563735783433,0.0,0.2956349262064275,0.0,0.0,0.20331397408943672,0.0,0.3374290081303592,0.0,0.0,0.0,0.6996269706631614,0.0,0.4075907447658332,8,"['pleasing', 'sweet', 'new', 'prominent', 'smooth', 'accessible', 'delicious', 'sweet']",0.3373376623376623,0.6613636363636364
Italy,"As much as we like the retro package, this time the contents are just too one-dimensional. The heavily toasted oak over the narrow fruit from the '98 vintage reads as just that—toast, with vanilla and coconut shadings. Dry powdery tannins mark the taut finish.",0.3374017500503924,0.16666666666666607,0.21943520818649545,0.32859546028259845,0.7692307692307693,0.0,0.0,0.0,0.0,0.47243957210346127,0.4485719385672292,0.0,0.365707677005033,0.4956822738488932,0.0,0.0,0.0,0.0,0.4428781378802859,0.0,4,"['dimensional', 'toasted', 'narrow', 'dry']",-0.06666666666666667,0.42500000000000004
Italy,"This youthful expression of Dolcetto offers a dark, concentrated style and a very noticeable mineral tone that slices through the lush blueberry and raspberry aromas. The wine is tonic and vibrant and although there isn't huge complexity here, there is a good, fresh quality of fruit.",0.21083699175912196,0.3888888888888884,0.4107206041562145,0.2158307619714921,0.20192307692307693,0.0,0.7041524678047691,0.0,0.0,0.0,0.0,0.0,0.5494300204224156,0.0,0.0,0.0,0.0,0.0,0.0,0.4497732259073204,9,"['youthful', 'dark', 'concentrated', 'noticeable', 'lush', 'vibrant', 'huge', 'good', 'fresh']",0.22708333333333333,0.4166666666666667
US,"It's incredibly rich and ripe in blackberries, black currants and dark chocolate, with a lovely veneer of toasted oak. The tannins are super smooth. Drink now–2020.",0.5652908644281741,0.7222222222222214,0.08272217339313534,0.5762202640305936,0.11538461538461539,0.0,0.0,0.4558975683104536,0.0,0.0,0.0,0.0,0.0,0.4478904326323365,0.0,0.47670419003577447,0.45184363581398107,0.0,0.40017747505547147,0.0,7,"['rich', 'ripe', 'black', 'dark', 'lovely', 'toasted', 'smooth']",0.21527777777777776,0.5833333333333334
France,"Blueberry fruit mingles with cinnamon-tinged oak spice on the nose and palate of this offering. There's even enough depth and complexity to make it more than a simple quaff, worthy of washing down simply roasted chicken perhaps.",0.2527888823873867,0.33333333333333304,0.3357362273683469,0.25411033635148494,0.701923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45367073715927836,0.6149079079100651,0.6450357564003905,0.0,0.0,0.0,0.0,0.0,6,"['blueberry', 'enough', 'more', 'simple', 'worthy', 'roasted']",0.011111111111111103,0.5647392290249433
US,"Starts out nice, with a good, fruity raspberry nose, but on the palate are tastes of tomatoes, with a dry, astringent, tannic finish.",0.27703216391229124,0.16666666666666607,0.2896860394497109,0.2697707857365237,1.0,0.0,0.0,0.0,0.0,0.5667892386078365,0.538155062645097,0.0,0.0,0.0,0.6238101374198728,0.0,0.0,0.0,0.0,0.0,5,"['nice', 'good', 'dry', 'astringent', 'tannic']",0.41111111111111104,0.7333333333333334
US,"A lovely and complex Cabernet from this mountain in the southerly Mayacamas chain. It shows the big, firm tannins of its origins, with a dry sturdiness backing up the intense black currant flavors. Drinkable now for sheer decadence, although it also seems to have the stuffing to age for a decade.",0.5652908644281741,0.6666666666666661,0.08167425508398812,0.5737954393933702,0.11538461538461539,0.0,0.0,0.5775720313736658,0.0,0.5408209959508731,0.0,0.3418971483576098,0.0,0.0,0.0,0.0,0.0,0.0,0.5069808071895201,0.0,10,"['lovely', 'complex', 'southerly', 'big', 'firm', 'dry', 'intense', 'black', 'drinkable', 'sheer']",-0.004166666666666662,0.5541666666666667
US,"Difficult to find much to like here. Smells baked and Porty, and tastes overtly sweet in residual sugar, like cherry and raspberry jam.",0.06619517215316933,0.0,0.7188085870454965,0.05617715584774596,0.11538461538461539,0.0,0.0,0.0,0.6454826674939352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7637749183921358,0.0,0.0,4,"['difficult', 'much', 'sweet', 'residual']",0.016666666666666663,0.6166666666666667
US,"Fermented and aged in stainless steel without going through malolactic fermentation, this steely, waxy Albarino is ready for tapas, offering big bold tastes of peach and apricot. Textured and long-lasting, its tangible acidity will make seafood, especially shellfish, sing.",0.2527888823873867,0.44444444444444375,0.34388670310615865,0.25926425446985957,0.019230769230769232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,"['aged', 'stainless', 'malolactic', 'steely', 'waxy', 'ready', 'big', 'bold', 'textured', 'tangible']",0.10555555555555556,0.4777777777777778
Italy,"An very pretty aromatic package with melon, pineapple, apple and pear. Good, and not hugely complex, but definitely casual and approachable. Imported by Halby Marketing.",0.11754013664201335,0.3888888888888884,0.6234480209130997,0.1249591546064246,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,"['aromatic', 'good', 'complex', 'casual', 'approachable']",0.16874999999999993,0.7166666666666667
US,"Aromas of roses, lychee and pineapple, followed by appealing flavors of lemon, tropical fruit and flowers, give this wine a flirty but poised character. It's balanced and fresh, and best paired with summer salads and spicy ethnic cuisine.",0.27703216391229124,0.3888888888888884,0.30435689577777186,0.28032317133396,0.3076923076923077,0.0,0.6424413545202993,0.0,0.0,0.0,0.0,0.4093862894572456,0.5012786046674161,0.0,0.0,0.0,0.0,0.0,0.0,0.4103556171288993,5,"['tropical', 'balanced', 'fresh', 'spicy', 'ethnic']",0.6,0.43333333333333335
US,"It's a rustic, slightly raisiny Bordeaux blend (with a little Syrah also), sourced from excellent vineyards, but a bit overripe. Soft, forward and a little leathery, it's ready to drink up.",0.2256871994234474,0.2777777777777777,0.3749603918565657,0.22508447771223516,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,"['rustic', 'raisiny', 'little', 'excellent', 'soft', 'little', 'ready']",0.12638888888888888,0.5027777777777778
France,"Wood aging adds a smoky character and toasty flavor, while also smoothing out the tannins. From the rich 2009 vintage, this wine shows both plum fruits and firm tannins. It could still age, drink until 2018.",0.44775072778616076,0.5555555555555554,0.14245351701452674,0.45429658044742127,0.2692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49142392966192516,0.0,0.0,0.8250684238340286,0.27886307992931425,3,"['smoky', 'rich', 'firm']",0.0875,0.575
France,"Made from 60-year-old vines, evidenced by its concentration and serious ageability. It is structured, firm and relatively dry at this young stage. It's a wine that needs at least 5 years. Today, if you do open a bottle, watch for the mineral, stony character that pushes the fruit and demands attention.",0.6099658443146826,0.7222222222222214,0.06552398467242512,0.6197689569940812,0.14423076923076925,0.0,0.0,0.0,0.0,0.7069735646059625,0.0,0.0,0.5472565705384947,0.0,0.0,0.0,0.0,0.0,0.0,0.4479940010209784,7,"['old', 'serious', 'firm', 'dry', 'young', 'least', 'stony']",-0.13333333333333333,0.4944444444444444
US,"Made in the modern style, this Chardonnay is very ripe and rich in jammy pineapples, green apples and limes, enhanced with smoky, caramelized oak and a creamy, slightly sour note of lees. It's fortunately balanced with crisp acidity. Best now and through 2012 before the fruit goes south.",0.43652419118256935,0.44444444444444375,0.14664519025111564,0.4383146196333072,0.14423076923076925,0.42853786010897676,0.0,0.0,0.0,0.0,0.0,0.0,0.34679367724319604,0.47004613056006705,0.0,0.5002852117897845,0.4741948859776116,0.0,0.0,0.0,8,"['modern', 'ripe', 'rich', 'green', 'creamy', 'sour', 'crisp', 'best']",0.259375,0.3958333333333333
US,"With cassis and plum aromas, this mid-weight Cabernet Sauvignon from the Foothills has a taste of licorice and vanilla, particularly on the finish, testament to its 33 months in new American oak.",0.35445387266905204,0.33333333333333304,0.21056820710909593,0.35317439080981483,0.11538461538461539,0.0,0.5740619388766708,0.0,0.0,0.0,0.5494174610720153,0.0,0.0,0.6071188877002082,0.0,0.0,0.0,0.0,0.0,0.0,4,"['mid', 'weight', 'new', 'american']",0.101010101010101,0.2626262626262626
France,"A wine that is soft, rounded, ready to drink. It is without concentration or great acidity, but the white and light green fruits are delicious, giving an open character that is framed by toasty flavors and some spice.",0.5960162184528474,0.44444444444444375,0.06595548044677986,0.5937755917893934,0.14423076923076925,0.7301702128185195,0.0,0.0,0.0,0.0,0.0,0.48256987974148274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4837124884462348,10,"['soft', 'rounded', 'ready', 'great', 'white', 'light', 'green', 'delicious', 'open', 'toasty']",0.2875,0.5125
US,"Peppery and bright in acidity, this blend of half Grenache and lesser percentages of Mourvèdre, Syrah and Counoise is a bit mixed. On the one hand it offers red raspberry and pomegranate and perfumed aromatics; on the other hand, the earthiness detracts.",0.3703290190294001,0.33333333333333304,0.19554804467798578,0.36864526624124294,0.701923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,"['bright', 'lesser', 'mixed', 'red', 'other']",0.05104166666666668,0.32395833333333335
US,"Just about every Dyer Cabernet requires aging. The 2009 bottling is tough with tannins, despite intense blackberry, cherry and oak flavors. The winemaker held it back from release even longer than the 2010, but it's still juvenile, with unintegrated oak, fruit and mineral notes. The window of drinkability is 2015–2025.",0.5811660107885219,0.6666666666666661,0.07524702278788518,0.5892702010890682,0.11538461538461539,0.0,0.0,0.0,0.34435838035849664,0.0,0.0,0.23682205522902658,0.2899799833479136,0.7860810508201599,0.0,0.0,0.0,0.0,0.3511706292288549,0.0,4,"['tough', 'intense', 'juvenile', 'unintegrated']",-0.10972222222222222,0.5208333333333334
US,"This has a soapy mouthfeel, often an indicator for a high pH wine. The apple and pear fruit flavors are mild but thin.",0.3283771284011352,0.22222222222222143,0.2317361569538697,0.32248660081149216,0.14423076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.5342133248610771,0.6541247642565923,0.0,0.0,0.0,0.0,0.0,0.0,0.5354782127473825,5,"['soapy', 'high', 'ph', 'mild', 'thin']",0.03111111111111109,0.63
Spain,"The mildly floral nose leads to a lean and acidic palate, with flavors of lemon and green apple.",0.265229661158644,0.11111111111111072,0.3018474071953404,0.2555538981867598,0.5288461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.49807719998508,0.0,0.0,0.867132690454594,0.0,0.0,0.0,0.0,0.0,4,"['floral', 'lean', 'acidic', 'green']",0.06666666666666665,0.4
US,"Very tannic, rough.",0.1394708524016972,0.0,0.5187514552992095,0.12752001272558267,0.10576923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"['tannic', 'rough']",0.05,0.35
Italy,"This is a light and easy Prosecco Extra Dry with notes that recall cut grass and hay. There's not much in the way of flower or fruit aromas, although there is a hint of ripe banana and cardboard. It's tonic and lean with crisp freshness on the close.",0.21083699175912196,0.22222222222222143,0.39604974782815344,0.20796490506572374,0.6826923076923077,0.0,0.5154919462018432,0.0,0.0,0.51961269647392,0.0,0.0,0.4022236141729974,0.0,0.0,0.0,0.5499880573846576,0.0,0.0,0.0,5,"['light', 'easy', 'much', 'ripe', 'crisp']",0.1527777777777778,0.47500000000000003
US,"At the age of six-plus years, this Cab still is dominated by the 100% new French oak in which it was aged. The fruit flavor, too, is young and primary, offering sweetly ripe cherries and blackberries. Even the tannins are fresh. The suggestion is continued cellaring, and the statistics concerning alcohol, acidity and pH suggest ideal balance. Hold for at least a year and try again.",0.6099658443146826,0.6666666666666661,0.06466099312371563,0.6173440662774532,0.11538461538461539,0.4453096745428404,0.0,0.0,0.0,0.0,0.0,0.0,0.36036624513738624,0.48844246659232404,0.0,0.0,0.49275359309180017,0.0,0.43640957419430876,0.0,8,"['new', 'french', 'young', 'primary', 'ripe', 'fresh', 'ideal', 'least']",0.1984848484848485,0.4782828282828283
US,"Exotic and complex, this medium-bodied, structured wine is awash with aromas, from charcuterie and mixed nut to cedar and pencil. Anchoring it is a dusty tannic profile and a punch of oak.",0.6231179014167868,0.6666666666666661,0.060250147430311665,0.6301647474553473,0.11538461538461539,0.0,0.6291326050114268,0.0,0.0,0.0,0.0,0.0,0.0,0.6653607590112856,0.0,0.0,0.0,0.0,0.0,0.4018547320605569,7,"['exotic', 'complex', 'structured', 'charcuterie', 'mixed', 'dusty', 'tannic']",-0.05,0.5625
US,"The color of oxblood, this meaty, tannic wine pours espresso, black licorice and composted earth around tart blackberry fruit. It's aromatic, spicy and nicely balanced.",0.3851792266937255,0.4999999999999991,0.18928236645454305,0.3908069565442631,0.8365384615384616,0.0,0.0,0.7298202216404727,0.0,0.0,0.0,0.0,0.5289944203210042,0.0,0.0,0.0,0.0,0.0,0.0,0.43304427874513735,6,"['tannic', 'black', 'composted', 'tart', 'aromatic', 'balanced']",0.21666666666666667,0.7166666666666667
US,"As sweet as Port, with chocolate and prune flavors. Feels as hot as a chile pepper, with nearly 17% alcohol.",0.4878691556714132,0.05555555555555536,0.10409970689973859,0.4697697086346708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5024986150125038,0.0,0.0,0.0,0.0,0.0,0.8645780137792747,0.0,0.0,2,"['sweet', 'hot']",0.2333333333333333,0.6333333333333333
US,"This is a devastatingly good Bordeaux blend from Howell Mountain. Based on Cabernet, it has all the flavor you could ask for in blackberries, cherries, cassis, chocolate, herbs, spices and sweetly smoked oak. But the structure is awesome. Near perfect tannins, soft and intricately firm, and grand acidity make for a total Cabernet experience. Tremendous now, and should age for years.",0.6893130735699561,0.9444444444444438,0.04456048163502416,0.7065642984460834,0.06730769230769232,0.5622300827399005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166878109886299,0.0,0.0,0.0,0.0,0.5509931740415089,0.0,8,"['good', 'awesome', 'perfect', 'soft', 'firm', 'grand', 'total', 'tremendous']",0.3883333333333333,0.7150000000000001
US,"What a roll St. Jean has been on with Chardonnay. This wine was made from a majority of Robert Young and Belle Terre vineyard fruit, and is two-thirds new French oak. The combination is mind-blowing. The vineyards contribute concentrated spicy, tropical fruit flavors and perfect acid balance, while the oak provides elaborate seasoning. Absolutely delicious. One of the most satisfying Chards of the vintage.",0.4636258741465087,0.8888888888888884,0.14175490480842862,0.48424409241063526,0.14423076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.22929706879512357,0.5615318229261415,0.7611034395176594,0.0,0.0,0.0,0.0,0.0,0.22983998876957332,8,"['new', 'french', 'concentrated', 'tropical', 'perfect', 'elaborate', 'delicious', 'satisfying']",0.46704545454545454,0.6693181818181818
US,"This is a pure Cab Franc, stylish and varietal. The new oak was limited to just 30%, giving a kick to the natural toastiness of the grape. The fruit mixes blueberries, black cherry and a streak of cassis, then runs into luscious mocha and espresso, with highlights of black pepper and cedar. The tannins have been beautifully managed.",0.3851792266937255,0.5555555555555554,0.19157468775580258,0.3933125740495591,0.09615384615384616,0.0,0.0,0.7558238032999328,0.32528827101805313,0.0,0.0,0.0,0.2739212773474157,0.3712744635910165,0.0,0.0,0.0,0.0,0.3317232666016559,0.0,7,"['pure', 'varietal', 'new', 'natural', 'black', 'luscious', 'black']",0.17448593073593074,0.545508658008658
US,"The 79% Syrah component is estate-grown; while the 21% Grenache comes from the Lonesome Springs vineyard. What a lovely nose, with the bright and grapey Grenache shining through and adding pretty floral scents, while the Syrah fills in the berries and peppery tannins. This is still quite purple and youthful, fresh and just a bit volatile.",0.35445387266905204,0.44444444444444375,0.215807798654832,0.35832948395479236,0.8365384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,"['grown', 'lovely', 'bright', 'pretty', 'floral', 'purple', 'youthful', 'fresh', 'volatile']",0.33,0.71
US,"This is a challenging Zin. It's fruity but it's also earthy and mushroomy, with a blast of vanilla oak. Right now it's pretty tannic, but beneath that roughness is a core of fruit. It's austere now—difficult even—but some time in the cellar could soften and open it.",0.4057988371578959,0.33333333333333304,0.16550771981576556,0.403213276425757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5936914468137049,0.8046927773878984,0.0,0.0,0.0,0.0,0.0,0.0,5,"['challenging', 'earthy', 'tannic', 'austere', 'difficult']",0.2589285714285714,0.7589285714285714
US,"Smooth and dry, with appealing flavors of blackberries, cherries, currants and cedar, and a fine, spicy finish. Shows amazing style and elegance for the price. A real sommelier's bargain, with 2,853 cases produced.",0.11754013664201335,0.44444444444444375,0.6307834490771304,0.12752001272558267,0.11538461538461539,0.0,0.0,0.0,0.0,0.6592133904936107,0.625909949047277,0.41674265617711026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,"['smooth', 'dry', 'fine', 'amazing', 'real']",0.34166666666666673,0.5499999999999999
Spain,"This is a nice, traditionally styled Rioja. Delivers smooth, earthy, leathery aromas and then spicy dry fruit that's right out of Rioja 101. With good acidity, it's a very respectable table wine from a weak vintage.",0.35445387266905204,0.3888888888888884,0.21318800288196396,0.35576674511558415,0.8557692307692308,0.48436984333403865,0.5023580788425901,0.0,0.0,0.5063738393318142,0.0,0.0,0.3919756333146523,0.0,0.0,0.0,0.0,0.0,0.0,0.3208782529528549,8,"['nice', 'smooth', 'earthy', 'leathery', 'dry', 'good', 'respectable', 'weak']",0.2742559523809524,0.6575892857142858
Italy,"Bold and full bodied, this offers aromas of steeped plum, prune, clove and blue flower. The concentrated, savory palate doles out mature blackberry, raisin, clove and licorice. Big but velvety tannins and just enough freshness give this a surprisingly drinkable quality that belies its heft.",0.3703290190294001,0.5555555555555554,0.20532861556335982,0.37883992017057655,0.6730769230769231,0.0,0.5658077853969493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6277079383609886,0.0,0.0,0.0,0.5346440817055745,0.0,10,"['bold', 'full', 'bodied', 'steeped', 'blue', 'concentrated', 'mature', 'big', 'enough', 'drinkable']",0.19791666666666666,0.3145833333333334
US,"Smells very earthy and funky, with a strong hit of green pepper. More bell pepper and some cracked black pepper appear on the palate, which features some currant, licorice and lots of oak. Bright acidity helps it along, but it just can't escape its vegetal core, which holds it back.",0.3703290190294001,0.33333333333333304,0.19554804467798578,0.36864526624124294,0.11538461538461539,0.45770112955371844,0.0,0.5110092477230834,0.0,0.0,0.0,0.0,0.0,0.5020341606339922,0.5266316799275005,0.0,0.0,0.0,0.0,0.0,8,"['earthy', 'funky', 'strong', 'green', 'more', 'black', 'bright', 'vegetal']",0.20952380952380953,0.43809523809523804
US,"Extraordinarily rich and ripe, showing sweet raspberry and cherry fruit flavors, enhanced with the vanilla and buttered toast of oak barrels. Brilliant acidity and wonderfully soft tannins make this Pinot instantly drinkable, yet it should age over the next 6–8 years.",0.5652908644281741,0.7777777777777777,0.08377009170228254,0.5786191581794045,0.6346153846153847,0.33224467862850676,0.0,0.0,0.3192880348634166,0.0,0.0,0.2195806837855158,0.26886855181654973,0.3644259705520269,0.0,0.3878702791193817,0.36764249361502965,0.3778013028888692,0.32560433113752746,0.0,7,"['rich', 'ripe', 'sweet', 'brilliant', 'soft', 'drinkable', 'next']",0.28750000000000003,0.5694444444444444
US,"Chris Dowsett makes just a single Gewürztraminer each year, always from Celilo vines planted in 1982. 2010 was the coolest vintage in two decades at this high-altitude site. If you love searing acidity, married to varietal spice, rose petals, lemons, grapefruit, star fruit and gooseberries, you are in for a treat. Fermented in neutral French oak and left on the lees, this could age for decades.",0.2989628796719753,0.6111111111111107,0.28868575379097944,0.3117710082023244,0.3076923076923077,0.5915207383180271,0.0,0.0,0.0,0.0,0.0,0.0,0.4786873485454777,0.6488155658445599,0.0,0.0,0.0,0.0,0.0,0.0,6,"['single', 'coolest', 'high', 'varietal', 'neutral', 'french']",0.2130952380952381,0.3357142857142857
US,"This wine's judiciously restrained nose shows black fruits and dried herbs, with asphalt and focused rather than exuberant fig and plum aromas. There is lots of minty lift at the tip of the palate, which opens toward Mission figs, fudge and mocha.",0.3703290190294001,0.7222222222222214,0.21266404372739037,0.38619294047237296,1.0,0.0,0.5131513358361205,0.5524028933193948,0.0,0.0,0.0,0.0,0.0,0.0,0.5692908005125784,0.0,0.0,0.0,0.0,0.3277723820484485,4,"['black', 'dried', 'exuberant', 'minty']",-0.10555555555555556,0.6444444444444444
US,"This Chardonnay has brisk, crisp acidity and flavors of pineapple, orange and mango. There are dominating notes of buttered toast and sweet butterscotch.",0.3703290190294001,0.22222222222222143,0.19065775923529876,0.36336876892675485,0.14423076923076925,0.6052468033797274,0.0,0.0,0.0,0.0,0.0,0.400007932388041,0.0,0.0,0.0,0.0,0.0,0.6882368495113192,0.0,0.0,4,"['brisk', 'crisp', 'buttered', 'sweet']",0.3,0.5333333333333333
US,"This wine from one of Anderson Valley's pioneers has a lighter-than-usual color and plenty of red cherry, raspberry and turned earth aromas. It offers low-level fruit flavors and good balance of acidity versus ripeness.",0.3283771284011352,0.3888888888888884,0.24053867075070634,0.3303549103615069,0.6346153846153847,0.4698558481395364,0.4873050716362507,0.0,0.4515327409932661,0.0,0.0,0.3105279784795648,0.3802302025522185,0.0,0.0,0.0,0.0,0.0,0.0,0.311263233592192,5,"['lighter', 'usual', 'red', 'low', 'good']",0.26666666666666666,0.20000000000000004
Italy,"This red Passito dessert wine from Tuscany offers bittersweet aromas of wild cherry, raspberry, cassis and cola. It makes a simple but clean impression in the mouth and would pair with chocolate brownies or cherry pie.",0.3851792266937255,0.33333333333333304,0.18240540255076443,0.38311767877213576,0.6923076923076923,0.0,0.454438369092855,0.0,0.8421574670668458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29026982164837706,5,"['red', 'bittersweet', 'wild', 'simple', 'clean']",0.11333333333333333,0.2914285714285715
US,"Deeply flavored and impressive, this intensely young, Cabernet-based Bordeaux blend hails from Mount Veeder. It has all the hallmarks of a wine that needs time in the cellar. The sweetly extracted black currant and licorice fruit is massive, and so is the cedary oak, which is 80% new French, while considerable mountain tannins give a hard, astringent mouthfeel. Solidly in the modern Napa style, this opulent wine should improve over the next six years, at least.",0.5139458999393303,0.7777777777777777,0.10839617196724217,0.5285701692411402,0.06730769230769232,0.0,0.0,0.46277718353123226,0.0,0.0,0.0,0.0,0.33543404345473027,0.4546492180520479,0.0,0.0,0.0,0.0,0.4062162592907268,0.5491845956570711,13,"['impressive', 'young', 'black', 'massive', 'cedary', 'new', 'considerable', 'hard', 'astringent', 'modern', 'opulent', 'next', 'least']",0.08057359307359309,0.4378246753246753
Italy,"This wine boasts an oak-driven character, with aromas of espresso, coffee and toasted almond. The palate shows red and black fruit layered with accents of oak, chocolate and black pepper. Technically well made, it's shy on personality and length.",0.34608573750449545,0.33333333333333304,0.21891274179304598,0.3450195320980023,0.6923076923076923,0.0,0.28447619770687227,0.6124722424729778,0.0,0.0,0.0,0.0,0.22196863642763384,0.6017151148077955,0.3155982865277777,0.0,0.0,0.0,0.0,0.18170748948073487,4,"['red', 'black', 'black', 'shy']",-0.16666666666666666,0.29333333333333333
US,"A little too soft in both acidity and tannins to have perfect structure, but it's fine enough, and the flavors certainly are complex and compelling. They range from blackberry tart and cherry pie through Dr. Pepper cola and anise liqueur to bacon and sandalwood. If that sounds good, it is. Ready now.",0.43069860516750114,0.5555555555555554,0.15454488212007156,0.43767659663470737,0.6923076923076923,0.5487599375918745,0.0,0.0,0.5273597843876722,0.0,0.0,0.3626757329204732,0.0,0.0,0.0,0.0,0.0,0.0,0.5377922474853534,0.0,8,"['little', 'soft', 'perfect', 'fine', 'complex', 'compelling', 'good', 'ready']",0.2443452380952381,0.5521428571428573
