country,description,log_price_normalized,points_normalized,vfm_normalized,log_pxp_normalized,encoded_variety
US,"Unfortunately only available in Bermuda, this wonderful bottling shows salted brambleberries, crushed violets, asphalt, rosemary and pinpointed florality on the fresh yet concentrated nose. The palate is zesty and darkly focused, with elderberries, stewed plums, thyme and Earl Grey tea. It's quite a complex effort.",0.39912885255556074,0.7777777777777777,0.18806878458917034,0.4166596800204778,0.6346153846153847
US,"This captivating wine treads the line between Rhône and Bordeaux. A splash of Cabernet, though just a fraction of the blend, stands out. The wine has depth and persistence, and the mix of grapes works well, showing brambly red fruits, like a Zin, spice and pepper, like Syrah, and some herbal and leafy tobacco in the finish. Complex, unique and quite appealing.",0.4636258741465087,0.6111111111111107,0.1336044290706169,0.47224789587953064,0.6923076923076923
Italy,"This no-fuss blend of Chardonnay and Fiano offers simple tones of citrus and pear that segue to a crisp, clean mouthfeel. Pair this fresh southern Italian white with insalata di mare (seafood salad).",0.3625283276957145,0.33333333333333304,0.2027991575757631,0.36104317110020134,0.9807692307692308
France,"Medium intense notes of sweet grass, fresh red apple slices, green melon and lime citrus on the nose and mouth. Medium weight with moderate, supporting acidity and a clean finish. Drink now.",0.11754013664201335,0.33333333333333304,0.6161125927490693,0.12236872472390337,0.9807692307692308
US,"This pure Cabernet Sauvignon is not a heavy wine, but within its sleek profile are interesting flavors of berry, leaf and earth. Tannins are crisp and proportionate, and the fruit carries through a graceful, moderately long finish.",0.41228090965766484,0.3888888888888884,0.16253861793984842,0.4121233361700447,0.6923076923076923
Spain,"Aromas of chocolate mint, creamy vanilla and candy reflect a heavy-handed oak treatment, and a sweet burnt cherry and chocolate mint character is present throughout. Creamy on the tongue, but confected in terms of flavors and finish.",0.2527888823873867,0.22222222222222143,0.32758575163053527,0.24883521773945927,0.8557692307692308
US,"Ripe and fleshy in young fruit, this Cab, with minor amounts of Cab Franc and Merlot, shows black currant, plum, cherry and cedar flavors, with a dry-sweet dusting of crushed brown herbs and spices. Fairly tannic and tight now, it's balanced enough for mid-term aging. Best 2008–2012.",0.6355586801880441,0.4999999999999991,0.05398715028441427,0.6348560253843301,0.11538461538461539
Spain,"After an early blast of gaseous sulfur, this heavyweight Tempranillo smells of toasted oak, graphite, latex and alcohol. The palate is lush, meaty, jammy and borderline syrupy, while flavors of blackberry, fig and chocolate finish with depth and extreme richness. Drink through 2025.",0.6473611829416915,0.6666666666666661,0.05275170975152492,0.6537974296877367,0.8557692307692308
Italy,"Terre di Maria is a Sicilian blend of Cabernet Sauvignon, Merlot, Syrah and Pinot Noir that opens with dark concentration and savory aromas of spice, cured meat, smoked bacon and dark berry fruit. The bouquet is slightly muddled but the mouthfeel is bright and fresh.",0.34608573750449545,0.3888888888888884,0.2216295670389832,0.347611846777774,0.6923076923076923
US,"Intricate aromas and spicy, complex flavors make this medium-bodied wine an adventure to drink. It smells like cherries and cloves and wood smoke, tastes nicely ripe but dry, and has an appetizing, tannic grip in the texture.",0.2256871994234474,0.4999999999999991,0.393298962266642,0.23539285194812387,0.038461538461538464
US,"Eric Hamacher has done a fine job with this wine. At 13.6% alcohol it is in fine balance, with a precise mix of strawberry, pie cherry, root beer and herb flavors. It's medium bodied, open and accessible, but not too simple. There is no reason to wait, but it could be cellared for up to six years.",0.4636258741465087,0.5555555555555554,0.13197433392305458,0.4697697086346708,0.6346153846153847
US,"A little sharp and minty, this Pinot is very dry, with acidic flavors of cherries and cola. The mouthfeel is silky. It's not going anywhere, so drink up.",0.47847608181083434,0.22222222222222143,0.11363576351297827,0.4687707170699178,0.6346153846153847
US,"Hot in high alcohol, which gives a burn that accentuates the pepper spice and makes it fierce. Yet it's fully dry and rich in blackberry, blueberry, anise and tobacco flavors. Defines the California superripe Zinfandel style.",0.2989628796719753,0.3888888888888884,0.27534861167456026,0.30169226942212957,1.0
France,"This firm, dry wine is all tannins and bitter extraction. It has a hard side to it that the juicy fruit cannot balance.",0.27703216391229124,0.11111111111111072,0.28601832536769556,0.26705326328437184,0.06730769230769232
US,"Soft and round, with an explosive burst of candied fruit on the palate, this Barbera has concentrated flavors of dried cherry, plum and milk chocolate, the latter of which pops on the finish.",0.31898405454055623,0.33333333333333304,0.24811861318687123,0.31860948343793183,0.038461538461538464
France,"Produced only in top years, this rich wine is impressive. It has great fruit, ripe strawberries and red currants bringing juicy fruitiness. There is also a more serious mineral texture that comes with tangy acidity. Age this wine for a few more months and drink from the end of 2017.",0.23963682528528263,0.6666666666666661,0.3822418830488019,0.2564155973324229,0.7403846153846154
US,"A rustic wine with strong, edgy tannins and modest cherry and coffee flavors. It's very dry and astringent, but will soften with beef.",0.31898405454055623,0.2777777777777777,0.24506218478519182,0.31598700367302035,0.8365384615384616
US,"Ripe and generously oaked on the palate, this Chardonnay has flavors of pineapple jam, buttered toast and buttered popcorn. It's brightened with crisp acidity.",0.3374017500503924,0.2777777777777777,0.2250778452357497,0.3339344281723904,0.14423076923076925
Italy,"Dark berry, truffle, toast and kitchen spice aromas meld in the glass. On the palate, notes of roasted coffee bean, powdered sage and ground pepper accent a core of dried black cherry while assertive tannins provide the framework. It ends on an astringent note.",0.265229661158644,0.3888888888888884,0.3211511655217365,0.26882339298866675,0.6923076923076923
US,"Earthy, spicy aromas lead, rolling into smoky layers of typical Cab flavors. Berry, tobacco and touches of sweet oak give it okay complexity.",0.2256871994234474,0.16666666666666607,0.36579110665152753,0.21974703669453688,0.11538461538461539
Italy,Rubesco Riserva is a dark and sophisticated wine (a 70-30 blend of Sangiovese and Canajolo) with big aromas of red fruit and exotic spice. This vintage (2003 was an exceptionally hot year) shows extra ripeness on the fruit and a touch of bitterness on the close.,0.5097998714310973,0.4999999999999991,0.1039663354785744,0.5122698600105531,0.6923076923076923
France,"Toasty, with notes of slightly menthol-like oak layered over ripe blackberry fruit. It's a medium-bodied wine that finishes crisp, tart and mouthwatering. Give it another 6–12 months to better integrate the oak, then drink it over the next five or so years.",0.2256871994234474,0.3888888888888884,0.38412967706160384,0.2302978710389545,0.4326923076923077
France,"Generous and opulent, this is a wood-aged wine in which the fruit plays a delicious part. Blackberry juice and acidity play counterpoint to toasty wood flavors and dark tannins. There is a fine, toasty aftertaste that promises good aging. Drink from 2015.",0.27703216391229124,0.6111111111111107,0.31902775210583295,0.2904013954834763,0.06730769230769232
France,"This Clerc-Milon, under the same winemaking team as Mouton Rothschild, is an attractive wine, not heavy, already quite soft. It seems to have been heavily extracted, in a New World style, with new wood aromas and flavors, losing something of Pauillac, but a winner in that it's immediately attractive. Imported by Diageo Chateau & Estates.",0.5097998714310973,0.4999999999999991,0.1039663354785744,0.5122698600105531,0.06730769230769232
Italy,"This opens with aromas of dark berry, toast, espresso and a whiff of dark cooking spice. The bracing palate offers unripe cherry, licorice, powdered sage and toasted oak alongside bracing tannins that leave an astringent, mouth-puckering finish.",0.3625283276957145,0.3888888888888884,0.20532861556335982,0.36363556230022964,0.5384615384615385
US,"With this wine, Venge has taken a giant leap into the front ranks of California Syrah producers. It's made from fruit that's sourced from the great Stagecoach Vineyard, which straddles Atlas Peak—a cool mountain region. The acidity is preserved, and the concentrated fruit easily handles the 60% new French oak. Dramatic and high in alcohol, this selection is gorgeous to drink now, and it will remain fresh over the next six years.",0.5055777647747736,0.7777777777777777,0.11295655720149395,0.5204134396778775,0.8365384615384616
France,"Ripe, open and packed with melon and tropical fruit flavors, this wine is already showing enticing drinkability. Its fresh, ripe fruits is layered with some mineral character and an under-cushion of wood.",0.5482387418095143,0.5555555555555554,0.08683323752902057,0.5522439039621503,0.14423076923076925
US,"A dark, rich, ripe Syrah that defines the California style, and preserves the fine structure that this cool-climate region lends to red wines. The wine is dry and tannic, and the flavors, of blackberries, cherries, blueberries, dark chocolate and sweet, smoky oak, are just delicious. Now and for a few years.",0.34608573750449545,0.6666666666666661,0.23521369326866937,0.3601422512744916,0.8365384615384616
US,"Brander has struggled with Merlot. This year's bottling achieve plenty of cherry-berry and mocha fruit. The challenge continues to be the tannic structure, but improvement is notable.",0.27703216391229124,0.3888888888888884,0.30435689577777186,0.28032317133396,0.4903846153846154
France,Excellent color on this firmly fruity wine. It has an attractive edge of tannins giving it good structure while showing all of the fresh nouveau fruit.,0.15949202727027811,0.33333333333333304,0.5109714557312984,0.16322526066752552,0.2692307692307693
Italy,Cantina Tre Serre is a well-priced and informal Barbera with a thin and informal style backed by fruity freshness. There's even a tiny touch of effervescence that adds a perky and peppery sensation to the mouthfeel.,0.1394708524016972,0.22222222222222143,0.5454257395320479,0.13845292298862533,0.038461538461538464
France,"This solidly structured wine shows the firm tannins and mineral structure typical of wines from Côte du Py. It has dense black cherry fruits along with sacidity that cuts through the structure. It could age another year, but is worth drinking now.",0.31898405454055623,0.6111111111111107,0.2634007551952681,0.331280827115503,0.2692307692307693
US,"Each year this value red blend is surprisingly different. With Syrah as the main component, it's spicier, more sappy and loaded with bright and forward berry flavors. The Bordeaux grapes that fill in the second half of the blend add notes of herb, earth, leaf and a hint of stone. It's a delicious, fine value.",0.21083699175912196,0.44444444444444375,0.4156108895989015,0.218392594934111,0.6923076923076923
US,"Just over 75% Cabernet Sauvignon with the balance Malbec (10%), Petit Verdot (8%) and Merlot, this wine offers brooding but well-delineated aromas and flavors of blackberry, dried flowers, black tea, herbs, earth, barrel spices and light meaty notes. It's packed tightly with firm tannins and also shows great length. Drink 2022–2028.",0.7406580380588,0.7777777777777777,0.03123445380370204,0.7495708913681887,0.06730769230769232
US,"Sweet-pea vines and green herbs add freshness to the perfumed flower and luscious peach-nectar notes. A classically-styled Pinot Gris, this is dry yet mouthfilling and rich. It finishes long, with notes of stone fruit and black tea leaves.",0.19496184539877393,0.44444444444444375,0.4463498266672199,0.20292764082694137,0.625
US,"Rounder and more fruity than the inaugural 2007 Pinot Gris, this has succulent green apple and Bosch pear flavors balanced against crisp, refreshing acids.",0.21083699175912196,0.44444444444444375,0.4156108895989015,0.218392594934111,0.625
US,"One wishes that Mike Januik made more Rieslings, as the few he's made from Bacchus Vineyard fruit have been excellent. This is made in a bright, spicy, palate-pleasing style, and it offers lively flavors of citrus, orange and pear. A hint of mint, a splash of jasmine tea, and an engaging, long, refreshing finish all add to the pleasure.",0.27703216391229124,0.7222222222222214,0.3263631802698635,0.29527564992652233,0.7307692307692308
US,"The best of the new releases from Michael Florentino, which has changed hands since this vintage was harvested. Autumnal flavors marry vivid, distinctive fruit to hints of leaf and citrus, elegant and complex.",0.3283771284011352,0.6111111111111107,0.2522753558131552,0.34043426676790833,0.5192307692307693
US,"It's nice that they've held back this wine for a few years before releasing it, because it's beginning to meld together in a very delightful way. The tannins, oak and alcohol are coalescing with the cherries, pomegranates, cola, tangerine, vanilla and spices, giving the wine a silky, complex, mellow mouthfeel. Beautifully dry and lush now, and should develop through 2012.",0.4636258741465087,0.7222222222222214,0.1368646193657416,0.47712362177819134,0.6346153846153847
US,"Give this tough, young Cabernet a good long decant before serving. At first, it's dominated by sharp acidity and mouth-numbing tannins. But after some airing, it offers black currant flavors. This is likely not an ager.",0.4878691556714132,0.33333333333333304,0.11143513506376909,0.48320336340370695,0.11538461538461539
France,"An intriguing wine, that offers ripe sweetness followed by an edgy rustic acidity. Is this a stage in its evolution? Probably, because the tannins promise aging and the intensely aromatic nature of the fruit points to a potentially fine wine. Just don't drink it yet.",0.5097998714310973,0.4999999999999991,0.1039663354785744,0.5122698600105531,0.6346153846153847
US,"Get a case of this and make it your house wine for easy drinking. It's dry and spicy, and has enough cherry, berry and cola flavors to satisfy your tastebuds.",0.11754013664201335,0.2777777777777777,0.6087771645850387,0.11974803212566432,0.4903846153846154
Italy,"Cherry, citrus rind and oak make for a short, stout nose. It seems more precise on the palate, with pure cherry and coffee flavors poking through a veil of tight tannins. Gets even firmer on the finish, with a smack of raisin. A wine that requires airing; or more cellar time.",0.3703290190294001,0.44444444444444375,0.2004383301206728,0.3738005004254199,0.06730769230769232
US,"Smooth and ripe, this Bordeaux blend pleases for its rich array of blackberry, cherry and spicy plum flavors. The texture is soft and chocolaty. Loses a point or two for the sugary finish, though. Drink now.",0.43652419118256935,0.2777777777777777,0.14114361912809273,0.4305359009193923,0.06730769230769232
US,"2008 was a great vintage for Tax, and this Santa Barbara bottling is a great value. It really delivers, offering a dry, elegantly structured and complex wine. The silky texture houses savory flavors of cherries, red currants, cola and sandalwood, with an umami taste of bacon. Just delicious for drinking now.",0.30919115719657264,0.6111111111111107,0.2754935806106083,0.32173794641193365,0.6346153846153847
US,"Bone dry with aromas of freshly pressed apples, this is an austere but elegant sparkling blend of Chardonnay and Pinot Noir. With notes of delicate white florals and yeast in the backdrop, the palate has a savory, dusty quality accented by a racy acidity and strong, minerally finish.",0.3283771284011352,0.3888888888888884,0.24053867075070634,0.3303549103615069,0.13461538461538464
US,"A bit rough and ready, but shows basic Cabernet quality in the full-bodied flavors of blackberries, currants, chocolate and smoky oak. Good for a tailgate party.",0.1779097227801143,0.16666666666666607,0.4536046457305468,0.1732065099812743,0.11538461538461539
US,"Nice and ripely sweet in fresh blackberry, cherry and oak flavors, this Syrah is made for drinking now. It's dry and rich in tannins, with a soft, velvety mouthfeel. Shows interesting complications of smoked meats, pepper, cola and minerals.",0.5055777647747736,0.44444444444444375,0.10480608146368225,0.5056201848075383,0.8365384615384616
US,"Von Strasser has a good track record with this wine, and the '05 is right up there with the best, but be forewarned. It's very tannic. But then, it is from Diamond Mountain. Give it a good 4 years, at least, to throw some sediment and let the rich blackberry and black currant flavors emerge. Should hold well for 15 years.",0.5811660107885219,0.6666666666666661,0.07524702278788518,0.5892702010890682,0.11538461538461539
US,"Fans of the ripe, modern style of Chardonnay will fall in love with this bottling. It's strong in toast, buttered popcorn, vanilla cream and peach, pear and pineapple jam flavors that dazzle and wow the palate. Easy to find, with nearly 17,000 cases produced.",0.2989628796719753,0.3888888888888884,0.27534861167456026,0.30169226942212957,0.14423076923076925
US,"Straightforward, this Chard shows well-ripened flavors of pineapple jam, nectarines, peaches and vanilla. It finishes with caramelized, butterscotchy sweetness.",0.2527888823873867,0.22222222222222143,0.32758575163053527,0.24883521773945927,0.14423076923076925
US,"Unbalanced, with lots of acidity, hard tannins and raisiny flavors alongside green ones.",0.34608573750449545,0.11111111111111072,0.20804544080929707,0.33433990272487746,1.0
US,"A very nice Syrah, dark and dry and full-bodied. Although it's a bit young and thick in jammy, primary fruit flavors, it's smooth and balanced. With rich blackberry pie, chocolate, violet, beef carpaccio, bacon and pepper flavors, it should develop through 2011.",0.39912885255556074,0.6111111111111107,0.1815963479738493,0.4093858288742629,0.8365384615384616
US,"Fruity and easy, this soft wine has sweet flavors of apricots and caramel. Valdiguié, formerly known as Napa Gamay, is a red grape, and that accounts for the note of crushed raspberries.",0.23963682528528263,0.22222222222222143,0.34772222110042295,0.23602166451146878,0.9711538461538463
Italy,"Here is a beautifully extracted and voluptuous Barolo from the Cannubi cru that would pair with tender veal shank, slow cooked until falling off the bone. Black cherry, spice, root beer and fragrant earthy tones all appear on the nose and the wine closes with tight, firm structure. Cellar age ten years or more.",0.6355586801880441,0.7222222222222214,0.05707575161663764,0.6447170762192662,0.5384615384615385
US,"A Bordeaux blend based on Cabernet Sauvignon and Merlot, the grapes for this stunning wine came from David Abreu's vineyard in the St. Helena foothills. It's very complex, softer, more open and approachable than Colgin's 100% Cabs, with a flamboyant spectrum of cherries,  framboise, cocoa, violets, gingerbread and spices framed in supple, fine tannins. Beautiful, a feminine wine of great beauty. Drink now through 2015.",0.8339548931759088,0.833333333333333,0.016237578446128526,0.8428968227842819,0.06730769230769232
Italy,"Here's a pale and luminous rosé from Southern Italy with a pinkish-peach color and delicate aromas of stone fruit, wild berries, white cherries and a touch of chopped mint or basil. The wine is tart but also slightly sweet in the mouth and there's a touch of bitter almond on the close.",0.21083699175912196,0.2777777777777777,0.4009400332708405,0.21061762105872495,0.7403846153846154
Spain,"Full, roasted and earthy on the nose, with only some coconut and berry aromas to sweeten things up. Tight, level and structured in the mouth, with roasted raspberry and plum along with oaky, buttery, smoky accents that confirm the wine's “roble” designation. Good but with some excess oak to process.",0.2527888823873867,0.33333333333333304,0.3357362273683469,0.25411033635148494,0.8557692307692308
Italy,"Here's an absolutely terrific, but informal sparkling rosé from southern Italy (made with Negroamaro grapes). Sweet berry, chopped mint and peach come to the fore and the wine is soft and slightly sweet. It's easy, fresh and would make a great cocktail choice.",0.11754013664201335,0.33333333333333304,0.6161125927490693,0.12236872472390337,0.5480769230769231
Spain,"Dark, sweet and candied on the nose, with hints of raisin and licorice that become more prominent in the mouth. Saturated but also somewhat monotone and single-leveled in terms of flavor, where you get a narrow band of sweet black cherry and raisin in front of a short finish. Very nice as always, but not the best Allende we've reviewed.",0.3374017500503924,0.4999999999999991,0.2363631193342582,0.3442456503987712,0.8557692307692308
US,"Although this is Ste. Michelle's widely available Merlot offering, it breaks the mold by being held back a considerable time prior to release. It's an unusual wine, with scents of overripe, raisined fruit, a streak of tobacco and black licorice, a soft midpalate, and some bitterness in the finishing tannins.",0.2256871994234474,0.22222222222222143,0.37037574925404665,0.22243163100832875,0.4903846153846154
France,"The dilute, grapey flavors are candied, and a pile of charred lumber doesn't make them go down any easier. A simple wood-and-juice quaff.",0.03546981812849592,0.05555555555555536,0.8340796010516905,0.02905400857638707,0.8365384615384616
US,"This is a lovely Zinfandel, soft and appealing. It has fine balance and is dry and rich in cherry, currant, Provençal herb, spice and tobacco flavors. Shows real complexity as it changes in the glass.",0.3283771284011352,0.6111111111111107,0.2522753558131552,0.34043426676790833,1.0
US,"Hot and unbalanced in fruit, with flavors that span the gamut from raisins to mint, this Zin is bone dry. It's a rustic wine, with some rugged tannins and a coarse finish.",0.23963682528528263,0.11111111111111072,0.3390923056133282,0.2306197200684652,1.0
US,"Amador Foothill does a good job with Sangiovese, and this dry rosé is made from that variety. It's a cheerful wine, brisk in acidity and with delicate but complex cherry, rose petal and lavender flavors. The winemaker recommends bouillabaisse, which is a pretty good suggestion.",0.1394708524016972,0.33333333333333304,0.558762881648467,0.14372584969470692,0.7692307692307693
US,"Veneered with oak, the nose bears strong aromas of carpenter's shop and charred sugar, with notes of dark stone fruit and cranberry sauce lingering beneath. While initially soft and syrupy, the midpalate gains some tannic traction. Raw meat and blackberry flavors mark the juicy finish.",0.30919115719657264,0.22222222222222143,0.25316836445921104,0.303790994309723,0.06730769230769232
Spain,"Dark as night, and dominated by meaty plum and beef jerky aromas. The palate is huge, with pure fruit, tannin and chocolate pooling at the finish. A new classic in every sense, with stellar balance and complexity. Less than 400 cases made. Imported by Tempranillo, Inc.",0.7406580380588,0.8888888888888884,0.03221251089223945,0.7542934445911185,0.8557692307692308
France,"Tannins and red plums combine in this light, elegant wine. The acidity is important though, with the fruit fresh rather than warm.",0.47363172694928746,0.44444444444444375,0.12260995754344114,0.47448221002315316,0.6346153846153847
US,"This epitomizes Dry Creek Valley Zinfandel. It's dry, briary and brambly, with wild berry, cola and crisped bacon flavors. It's incredibly spicy, offering everything from black and white pepper to nutmeg, anise and clove. The texture is a delight—silky and gently tannic. While the official alcohol is 13.7%, it tastes warmer.",0.31898405454055623,0.5555555555555554,0.26034432679358877,0.3288031720891871,1.0
Spain,"Airén is a big-crop white grape that is usually distilled into brandy or made into Sherry. But here we see it as a dry white table wine, and while it is limited in scope, the wine's punch-bowl approach and cleansing lime and kiwi flavors are decent.",0.06619517215316933,0.16666666666666607,0.746316442660611,0.06442293811197808,0.009615384615384616
US,"Rather tough and astringent now, with crunchy, dry tannins and acidity dominating. These are very fine vineyards but the vintage was so-so. With its core of cherries, red currants and cola, it could develop over the next six years.",0.5652908644281741,0.44444444444444375,0.07748258184739924,0.5638252148199134,0.6346153846153847
France,"Spice and blackcurrant aromas are combined with solid tannins and powerful wood flavors to give a spectacular, polished style, a contrast to the  often rustic wines that come from this appellation. The wine comes from 90-year old vines that are then aged in 70% new wood for 18 months.",0.6126570838453088,0.6111111111111107,0.06288483609904616,0.6175160975244489,0.8365384615384616
US,"Simple, hot and sweet-and-sour, this is not a success.",0.27703216391229124,0.0,0.27868289720366507,0.261517418271378,0.8365384615384616
US,"A little on the thin side, fruit-wise. Shows modest peach and pear flavors, with lots of caramelly, toasty oak.",0.1779097227801143,0.11111111111111072,0.44796200868129255,0.17048987356182854,0.14423076923076925
US,"There's so much oak on this Pinot Noir, you might think you were tasting a dessert made with vanilla cream and toasted meringue, like the crust on a baked Alaska. Under all that, loads of ripe raspberries and cherries. Shows the excellent hallmarks of a fine Santa Rita Pinot Noir, but certainly is one of the oakier versions.",0.6355586801880441,0.5555555555555554,0.0547593006174701,0.6373622230080562,0.6346153846153847
Spain,"Aromas of white flowers, stone fruits and lees are typical of well-made Albariño. A juicy, elegant palate with a mix of citrus and stone-fruit flavors is lasting, with a hint of pithy character coming up on the finish.",0.23963682528528263,0.5555555555555554,0.3736119675617071,0.2514882823235025,0.019230769230769232
US,"Toasty, with a bit of cedar or menthol on the nose; red berries and licorice on the palate. The fruit here is delicate and tart, particularly on the finish, where the flavors are almost lemony.",0.2527888823873867,0.22222222222222143,0.32758575163053527,0.24883521773945927,0.11538461538461539
US,"Made in a directly appealing style, this Syrah is soft and slightly sweet. It offers flavors of blackberry and cherry jam and milk chocolate, with notes of anise and tangerine rind. Drink now.",0.34608573750449545,0.44444444444444375,0.22434639228492043,0.35017454689120364,0.8365384615384616
US,"An elegant, restrained, yet lovely Pinot Noir from a much-maligned vintage. Soft, round cherry fruit is wrapped in sandalwood and mocha flavors. Fully ripe with fine tannins and lovely integration of the barrel notes.",0.4057988371578959,0.5555555555555554,0.1738910662889433,0.41340848202466085,0.6346153846153847
Italy,"D'Alessandro's plump Syrah is a bold and generous red wine, with richly layered aromas of cherry, blackberry, rum cake, bacon fat and toasted nut. Pair this wine with abbacchio arrosto (roast lamb).",0.27703216391229124,0.44444444444444375,0.3080246098597872,0.28288549199668633,0.8365384615384616
US,"The score reflects the rich cherry, blackberry, cola and smoked meat flavors in this dry, crisp, silky wine. But it also takes into account a certain funkiness and one-dimensional simplicity.",0.21083699175912196,0.22222222222222143,0.39604974782815344,0.20796490506572374,0.8557692307692308
Italy,"Very dark espresso, leather and black plum aromas and flavors. The mouthfeel is full and balanced by good acidity. The very dry, long finish shows tar, licorice and bitter chocolate flavors, along with some tannins to shed. Time should allow the solid fruit to come from behind the lavish toast that now veils it.",0.27703216391229124,0.3888888888888884,0.30435689577777186,0.28032317133396,0.7692307692307693
US,"Soft and simple, with candied peach and pear flavors and some oaky, leesy influence that makes it a little fancier.",0.09329685511710872,0.16666666666666607,0.6617552568808147,0.09080757255694127,0.14423076923076925
US,"Pretty good for the price. Dry and fruity, with polished cherry and cassis flavors. Turns a little harsh and minty, but easy to like with pizza, burgers, enchiladas.",0.15949202727027811,0.2777777777777777,0.5048585989279396,0.16060405769884278,0.6923076923076923
US,"This wine seems barely ripe, with thin, herbal, almost vegetal flavors and a sour streak. The barrel aging may have contributed some suggestions of vanilla and licorice.",0.3283771284011352,0.16666666666666607,0.2288019856882575,0.3198012834331274,0.8365384615384616
US,"A first-class Cabernet, this is dry, richly tannic and mouthwateringly tart in acidity. It shows savory blackberry and cherry flavors, while the oak gives it an umami tang of smoke. Drink now-2016.",0.5097998714310973,0.7222222222222214,0.10930119232514204,0.5221300811693945,0.11538461538461539
US,"Fogarty's basic '05 Chard shows an exciting crispness and minerality that, good as it is, makes you long for the single-vineyard bottlings to come. There's an elegant angularity to the wine despite the succulent pineapples, kiwis and new oak, and a brisk acidity that makes it finish vibrantly clean.",0.35445387266905204,0.5555555555555554,0.2210473902005681,0.36336876892675485,0.14423076923076925
US,"This wine has some good blackberry and oak flavors. But the strong, green hit of vegetable is distracting.",0.2989628796719753,0.0,0.2520086129708268,0.28288549199668633,0.5865384615384616
US,"Absolutely easy to drink, a soft, silky wine with pleasantly ripe berry and cherry flavors. Has a rich Asian spiciness throughout, and is dry and balanced.",0.21083699175912196,0.22222222222222143,0.39604974782815344,0.20796490506572374,1.0
Italy,"This latest edition of Hekate opens with a bright amber-gold color and shows lively aromas of stone fruit, especially apricot, honey, caramel, almond paste and yellow rose. It tastes thick, sticky and deliciously sweet on the close.",0.3703290190294001,0.6666666666666661,0.21021890100604684,0.3837686149853847,0.9807692307692308
US,"Power characterizes this Bordeaux blend, which is mainly Cabernet Sauvignon. It's strong in primary fruit, showcasing blackberries, black cherries, plums, carob and cola, and also strong in tannins, with a brisk, scoury mouthfeel. Add dryness, and you have a young, fresh wine of some charm and limited ageability. Now, with decanting, and through 2013.",0.4878691556714132,0.5555555555555554,0.11730347759499354,0.49339956215833713,0.06730769230769232
US,"This Zinfandel tastes and feels hot and Port-like. While some people enjoy this style, it feels a bit clumsy and overripe. Nonetheless, the blackberry, raisin and chocolate flavors are tasty.",0.3851792266937255,0.11111111111111072,0.17323611734572628,0.3724373136398582,1.0
US,"Fruity, soft and candied, this high alcohol wine has blackberry and cherry pie filling flavors, with a rustic texture. Cabernet Sauvignon, Syrah and a few other varieties.",0.43652419118256935,0.22222222222222143,0.13930976208708512,0.4278818772374122,0.08653846153846154
Italy,"This delivers a very lively and plush quality of ripe blackberry, leather, tobacco, cola and cigar box. The mouthfeel is bold, soft and velvety. Keep this wine in your cellar for five years or more.",0.5139458999393303,0.6111111111111107,0.1044664783079401,0.5212954094991906,0.5384615384615385
US,"The opening is attractive, with mocha, raspberry and carob scents but it turns a bit tart in the mouth. Rustic tannins provide a backdrop for the char and vanilla flavors of the finish.",0.35445387266905204,0.05555555555555536,0.19746922824475568,0.33974326461730464,0.20192307692307693
US,"Cherry, berry and herb flavors are buried inside bigtime tannins that numb the palate, in this dry, smoothly textured wine. It's questionable whether the wine has enough stuffing for the cellar.",0.47847608181083434,0.3888888888888884,0.11822040611549733,0.4766407904030361,0.6923076923076923
US,"A good Pinot that shows a fine coastal influence. Dry and silky, it displays flavors of ripe cherries, Dr. Pepper cola, red licorice and sandalwood, with a cinnamon and pepper flourish. Drink now.",0.3283771284011352,0.44444444444444375,0.24347284201631858,0.33291752373343897,0.6346153846153847
France,"Medium-intense scents of dark berries and black plum unfold in the bouquet of this wine, with soft hints of vanilla, toast and garrigue in the background. The mouthfeel is robust and gripping, with skin-driven fruit flavors and solid tannins that stay through the finish.",0.23963682528528263,0.44444444444444375,0.36498205207461243,0.246450305069861,0.701923076923077
France,"A big, fat wine that lives up to the popular image of Meursault. Perhaps it could do with a little more depth of flavor, but it's a ripe glassful of Chardonnay now.",0.5960162184528474,0.4999999999999991,0.06687240896728368,0.5963100487448103,0.14423076923076925
Italy,"This is a genuine but simple interpretation of Barbera d'Asti Superiore with fresh fruit layers and vibrant tones of cherry, cranberry and pomegranate. This easy-pairing food wine boasts cleansing acidity, medium density and a polished finish.",0.2527888823873867,0.3888888888888884,0.33981146523725275,0.25670209639446684,0.038461538461538464
US,"Pure Red Mountain Cabernet Sauvignon fruit brings sexy flavors of wild berry and cassis. This vintage has bright acids and fairly tamed tannins, and the fruit pops out with lovely cherry flavors. Maybe not as concentrated as some past vintages, but beautifully proportioned, accessible and still ageworthy over the medium term.",0.4247216884289221,0.6111111111111107,0.16092997141264875,0.43432930519792357,0.11538461538461539
US,"Parducci's '03 True Grit was a sensation. The '04 is a worthy successor. Dry, tannic and amazingly rich, it floods the mouth with blackberry, cherry, currant, leather, coffee, carob and peppery spice flavors that go on and on in the finish. Like any great young Petite Sirah, it will age for many years.",0.3283771284011352,0.7222222222222214,0.2581436983443796,0.34530905083264596,0.5865384615384616
Spain,"Perfectly nice, but ultimately basic in its approach. The nose is initally dry and woodsy, with plenty of balsam. Later on, the palate reveals a previously unseen black cherry element, while the finish is crisp and lean. Drink now.",0.1394708524016972,0.2777777777777777,0.5520943105902574,0.14110487873723043,0.8557692307692308
